------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       229.611216644,    1.10914372878e+16
       229.947889983,    1.10914372878e+16
       230.284563321,    1.10914372878e+16
       230.621236659,    1.10914372878e+16
       230.957909997,    1.10914372878e+16
       231.294583335,    1.10914372878e+16
       231.631256674,    1.10914372878e+16
       231.967930012,    1.10914372878e+16
        232.30460335,    1.10914372878e+16
       232.641276688,    1.10914372878e+16
       232.977950026,    1.10914372878e+16
       233.314623364,    1.10914372878e+16
       233.651296703,    1.10914372878e+16
       233.987970041,    1.10914372878e+16
       234.324643379,    1.10914372878e+16
       234.661316717,    1.10914372878e+16
       234.997990055,    1.10914372878e+16
       235.334663394,    1.10914372878e+16
       235.671336732,    1.10914372878e+16
        236.00801007,    1.10914372878e+16
       236.344683408,    1.10914372878e+16
       236.681356746,    1.10914372878e+16
       237.018030085,    1.10914372878e+16
       237.354703423,    1.10914372878e+16
       237.691376761,    1.10914372878e+16
       238.028050099,    1.10914372878e+16
       238.364723437,    1.10914372878e+16
       238.701396776,    1.10914372878e+16
       239.038070114,    1.10914372878e+16
       239.374743452,    1.10914372878e+16
        239.71141679,    1.10914372878e+16
       240.048090128,    1.10914372878e+16
       240.384763466,    1.10914372878e+16
       240.721436805,    1.10914372878e+16
       241.058110143,    1.10914372878e+16
       241.394783481,    1.10914372878e+16
       241.731456819,    1.10914372878e+16
       242.068130157,    1.10914372878e+16
       242.404803496,    1.10914372878e+16
       242.741476834,    1.10914372878e+16
       243.078150172,    1.10914372878e+16
        243.41482351,    1.10914372878e+16
       243.751496848,    1.10914372878e+16
       244.088170187,    1.10914372878e+16
       244.424843525,    1.10914372878e+16
       244.761516863,    1.10914372878e+16
       245.098190201,    1.10914372878e+16
       245.434863539,    1.10914372878e+16
       245.771536877,    1.10914372878e+16
       246.108210216,    1.10914372878e+16
       246.444883554,    1.10914372878e+16
       246.781556892,    1.10914372878e+16
        247.11823023,    1.10914372878e+16
       247.454903568,    1.10914372878e+16
       247.791576907,    1.10914372878e+16
       248.128250245,    1.10914372878e+16
       248.464923583,    1.10914372878e+16
       248.801596921,    1.10914372878e+16
       249.138270259,    1.10914372878e+16
       249.474943598,    1.10914372878e+16
       249.811616936,    1.10914372878e+16
       250.148290274,    1.10914372878e+16
