------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
       168.336669094,    9.18412042522e-17
       168.673342432,    9.18412042522e-17
       169.010015771,    9.18412042522e-17
       169.346689109,    9.18412042522e-17
       169.683362447,    9.18412042522e-17
       170.020035785,    9.18412042522e-17
       170.356709123,    9.18412042522e-17
       170.693382461,    9.18412042522e-17
         171.0300558,    9.18412042522e-17
       171.366729138,    9.18412042522e-17
       171.703402476,    9.18412042522e-17
       172.040075814,    9.18412042522e-17
       172.376749152,    9.18412042522e-17
       172.713422491,    9.18412042522e-17
       173.050095829,    9.18412042522e-17
       173.386769167,    9.18412042522e-17
       173.723442505,    9.18412042522e-17
       174.060115843,    9.18412042522e-17
       174.396789182,    9.18412042522e-17
        174.73346252,    9.18412042522e-17
       175.070135858,    9.18412042522e-17
       175.406809196,    9.18412042522e-17
       175.743482534,    9.18412042522e-17
       176.080155872,    9.18412042522e-17
       176.416829211,    9.18412042522e-17
       176.753502549,    9.18412042522e-17
       177.090175887,    9.18412042522e-17
       177.426849225,    9.18412042522e-17
       177.763522563,    9.18412042522e-17
       178.100195902,    9.18412042522e-17
        178.43686924,    9.18412042522e-17
       178.773542578,    9.18412042522e-17
       179.110215916,    9.18412042522e-17
       179.446889254,    9.18412042522e-17
       179.783562593,    9.18412042522e-17
       180.120235931,    9.18412042522e-17
       180.456909269,    9.18412042522e-17
       180.793582607,    9.18412042522e-17
       181.130255945,    9.18412042522e-17
       181.466929283,    9.18412042522e-17
       181.803602622,    9.18412042522e-17
        182.14027596,    9.18412042522e-17
       182.476949298,    9.18412042522e-17
       182.813622636,    9.18412042522e-17
       183.150295974,    9.18412042522e-17
       183.486969313,    9.18412042522e-17
       183.823642651,    9.18412042522e-17
       184.160315989,    9.18412042522e-17
       184.496989327,    9.18412042522e-17
       184.833662665,    9.18412042522e-17
       185.170336004,    9.18412042522e-17
       185.507009342,    9.18412042522e-17
        185.84368268,    9.18412042522e-17
       186.180356018,    9.18412042522e-17
       186.517029356,    9.18412042522e-17
       186.853702695,    9.18412042522e-17
       187.190376033,    9.18412042522e-17
       187.527049371,    9.18412042522e-17
       187.863722709,    9.18412042522e-17
       188.200396047,    9.18412042522e-17
       188.537069385,    9.18412042522e-17
       188.873742724,    9.18412042522e-17
       189.210416062,    9.18412042522e-17
         189.5470894,    9.18412042522e-17
       189.883762738,    9.18412042522e-17
       190.220436076,    9.18412042522e-17
       190.557109415,    9.18412042522e-17
       190.893782753,    9.18412042522e-17
       191.230456091,    9.18412042522e-17
       191.567129429,    9.18412042522e-17
       191.903802767,    9.18412042522e-17
